,"Cultivo de cereales, oleaginosas y forrajeras","Cultivo de hortalizas, legumbres, flores y plantas ornamentales",Cultivo de frutas y nueces,Cultivos industriales,Producción de semillas,"Cría de ganado y producción de leche, lana y pelos",Producción de granja,Servicios agropecuarios,Caza,Silvicultura y extracción de madera,Pesca,"Extracción de petróleo, gas, carbón y uranio",Extracción de minerales metalíferos,Extracción de otros minerales,"Matanza de animales, conservación y procesamiento de carnes",Elaboración y conservación de pescado y productos de pescado,"Elaboración y conservación de frutas, legumbres y hortalizas",Aceites y subproductos oleaginosos,Productos lácteos,Molienda de trigo y de otros cereales,Alimentos balanceados,Productos de panadería,Azúcar,"Cacao, chocolate y productos de confitería",Pastas alimenticias,Otros productos alimenticios,Bebidas alcohólicas,Producción vitivinícola,Cerveza y malta,"Gaseosas, agua mineral y otras bebidas no alcohólicas",Productos de tabaco,"Fibras, hilados y tejeduría de productos textiles",Acabado de productos textiles,Fabricación de productos textiles,Tejidos de punto,"Prendas de vestir, terminación y teñido de pieles",Curtido y terminación de cueros,Marroquinería y talabartería,Calzado y sus partes,Aserraderos,Madera y sus productos,Celulosa y papel,Papel y cartón ondulado y envases de papel y cartón,Productos de papel y cartón,"Edición de libros, folletos, grabaciones y otras ediciones",Edición de periódicos y revistas,Impresiones y reproducción de grabaciones,Refinación de petróleo,Química básica,Fertilizantes y plaguicidas,Materias primas plásticas y caucho sintético,Pinturas y barnices,Productos medicinales,"Jabones, detergentes y cosméticos",Otros productos químicos,Fibras sintéticas manufacturadas,"Cubiertas, cámaras y recauchutado de cubiertas",Productos de caucho,Productos de plástico,Vidrio y productos de vidrio,Productos de cerámica refractaria y no refractaria para uso no estructural,Arcilla y cerámica no refractaria para uso estructural,"Cemento, cal y yeso","Artículos de hormigón, cemento y yeso",Industrias básicas de hierro y acero,Metalurgia de no ferrosos,Fundición de metales,"Estructuras metálicas, tanques, depósitos y generadores de vapor","Forja, laminado y tratamiento de metales",Artículos de cuchillería y ferretería y herramientas de mano,Otros productos metálicos,"Motores, turbinas, bombas y compresores","Engranajes, hornos, elevadores y otras maquinarias de uso general",Tractores y maquinaria agrícola,Otra maquinaria de uso especial,Aparatos de uso doméstico,Máquinas de oficina e informática,"Motores, generadores y transformadores eléctricos",Aparatos de control y distribución de energía eléctrica,Hilos y cables aislados,Acumuladores y pilas,Lámparas eléctricas y equipos de iluminación,"Tubos y transmisores de radio, TV y telefonía",Receptores de radio y TV,"Instrumentos médicos, ópticos y de precisión y relojes",Vehículos automotores,Carrocerías y remolques,Autopartes,"Buques, locomotoras y aeronaves","Motocicletas, bicicletas y otros tipos de transportes",Muebles y colchones,Otras industrias manufactureras,Electricidad,Gas,Agua,Construcción,Comercio mayorista,Comercio minorista,Hoteles,Restaurantes,Transporte terrestre de pasajeros,Transporte terrestre de carga,Transporte por tuberías,Transporte marítimo,Transporte aéreo,Actividades de transporte complementarias,Correos,Telecomunicaciones,Instituciones Financieras,Seguros,Servicios a las empresas y profesionales,Actividades inmobiliarias,Administración pública y defensa y planes de la seguridad social de afiliación obligatoria,Enseñanza pública,Enseñanza privada,Salud humana pública,Salud humana privada,Servicios veterinarios,Servicios sociales,Servicios de saneamiento,Actividad de asociaciones,"Servicios de cine, radio y televisión","Servicios personales, de reparación, actividades deportivas y de esparcimiento"
"Instrumentos médicos, ópticos y de precisión y relojes",0.00021125157099999468,5.469331110834044e-05,3.7859089614614176e-05,5.920631516836068e-05,2.933452639013151e-05,0.00011995278251593461,6.110464227297236e-05,0.0001444519474131873,3.939924179382743e-07,6.203589707900828e-05,0.00012715209851644306,8.238023284163917e-07,3.5817492539843115e-08,2.149049552390587e-07,4.387642836130782e-05,8.452928239402975e-06,4.2443728659714096e-05,2.865399403187449e-07,5.730798806374898e-07,1.5652244239911443e-05,4.835361492878821e-06,2.800927916615732e-05,2.8904716479653398e-05,8.703650687181878e-06,1.8589278628178578e-05,1.2321217433706032e-05,9.312548060359211e-07,1.3395742209901327e-05,7.163498507968623e-08,2.5716959643607355e-05,1.5007529374194268e-05,4.52733105703617e-05,8.27384077670376e-06,1.2142129971006817e-05,8.95437313496078e-06,1.550897426975207e-05,9.491635523058425e-06,4.6562740301796056e-07,1.0243802866395132e-05,2.4499164897252693e-05,3.6139849972701706e-05,1.228539994116619e-05,2.0380153255170735e-05,1.3503194687520855e-05,0.00016264723362342757,0.0003025503594840548,0.0007962944941457921,5.229353910817095e-06,2.149049552390587e-07,6.053156239233486e-06,1.4613536956255993e-05,6.5546011347912905e-06,0.003514985447890044,0.000769861184651388,2.865399403187449e-07,4.154829134621801e-06,4.154829134621801e-06,5.086083940657722e-06,5.637673325771307e-05,6.053156239233486e-06,2.149049552390587e-07,3.9685781734146176e-05,3.2235743285858805e-07,0.0004053465630734046,5.737962304882867e-05,1.2679392359104464e-05,5.874068776534271e-06,0.014611065549270743,1.8410191165479363e-05,6.841141075110035e-06,3.581749253984312e-07,0.0018184899137403748,0.010277363856904965,0.005105246299166539,0.005882163529848276,0.018466926073662474,0.0,1.4326997015937246e-07,1.0745247761952935e-07,2.9728518808069788e-06,0.0010350538994163864,1.0745247761952935e-07,4.36973408986086e-06,0.00013367088215869452,0.10768342881142626,0.0005357222359184335,0.006447471014604619,0.00010831209744048559,0.014569194900491666,0.0033145149421445422,2.5358784718208927e-05,0.000744036772530161,6.841141075110035e-06,7.163498507968623e-08,0.002250699596218662,0.08321760999972816,0.06803704631907391,0.11295644424564942,1.1461597612749797e-06,1.2213764956086504e-05,3.581749253984312e-07,7.521673433367054e-07,0.0,3.5817492539843115e-08,6.08897373177333e-07,2.793764418107763e-06,2.5072244777890185e-07,1.7908746269921559e-06,3.689201731603841e-06,1.3968822090538815e-06,0.002526888281193392,0.0,0.03515615835758745,0.005784525045184664,0.012038008520193492,0.05701514424474323,0.2942590039534991,0.005185405847470708,0.024934813059014804,1.4326997015937247e-06,0.057945145438540256,1.0387072836554504e-06,0.04029729378427891
Vehículos automotores,0.011111958390945895,0.0015150532273674137,0.0013696856930676777,0.0018772238705699075,0.0005576246090641102,0.007854392293252289,0.0013486900843317122,0.002392207913438294,0.00018007883107936813,0.00046035938522577676,5.082236011551221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333264141619322e-05,0.0,0.0,0.0,0.00014055513875784972,0.0008324434189448399,0.0002546168495849554,0.00010717139936908267,0.0002789313517980838,0.0007334465985097258,0.00021999213263516226,6.551207124486809e-06,0.00023581459653824544,0.0,0.0,0.0,0.0,0.00015988408576941376,9.385253554551148e-05,0.00028015068440165016,0.0008517867959280437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007367582770010689,0.00034813028079693067,0.0,0.0003178201253674493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815444970072996,0.0005390532355636377,0.027418050008524143,3.446598726175494e-05,0.0003181808746584453,0.0,0.0,0.0,0.0,0.0,0.0,0.01125740529008965,0.026753614749381947,0.0,0.0,0.07897314243894991,0.12580868898000597,0.0,0.0,0.0,0.02164495745975818,0.005031348716563329,0.0,0.0,0.0,0.0008932801793784001,0.0,0.040256200971871575,0.0003455112409442999,0.0007293917764789312,0.0007904305565154492,0.0,0.0,0.0,0.006368732918115228,0.019354769445813547,0.0,0.31759894276215384
Carrocerías y remolques,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009450041921372599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854832855947954,0.46707352604546615,0.03801417663123542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008405162135301701,0.0,0.0,0.0,0.0,0.0,7.884540106395667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Autopartes,0.007456105242314014,0.0010189471686268927,0.0009197325207244616,0.001261868213990685,0.00037614304778353847,0.005773479225656011,0.0009080108368270042,0.001604054556508317,0.00012040050620598404,0.00031028454973745274,3.452831824609109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5599969433900333e-05,0.0,0.0,0.0,9.39688325779516e-05,0.0005565484456942235,0.000170232133984867,7.165421952871754e-05,0.0001864833080797372,0.0004903643453176529,0.0001470854260910603,4.384778050530428e-06,0.00015765664842080446,0.0,1.5411843642953485e-06,2.2430382766739815e-07,1.0636342795841137e-06,0.00034438596715024135,6.27471868881186e-05,0.0001874094658197832,0.0005696666018090942,0.0,4.3413644064657704e-07,0.0,0.0,1.8595510874361716e-06,0.00036272823176755923,0.00012870698343702186,0.0,1.3697004702399505e-05,0.0,0.0,2.1489753812005567e-06,0.000492679739667768,0.0002808573346689589,0.0,0.00021248808087446716,2.1345041665123373e-06,8.082173403370444e-06,6.142307074414654e-05,8.465660592608253e-07,9.006884021947652e-05,1.9970276269742545e-06,1.8233730507156237e-06,1.2727433318288818e-05,1.0933002696949631e-05,0.00468682124350294,0.00042815982898034255,3.404353255403575e-05,0.00033084814580941225,0.0,4.131531793486591e-06,3.7191021748723433e-06,2.694540174946422e-05,1.648994913722582e-05,1.0440981397550177e-05,0.00023217616845778942,1.2235412018889364e-05,0.0003359420133796655,0.21995176903327776,0.007026592354760323,0.09892771265759306,0.0013244779243392654,0.0014549648671829383,1.0925767089605522e-06,6.077910169052079e-07,0.0,0.0,1.2387359773115666e-05,0.03203656320257069,0.009074175170247872,0.01971890403500083,0.0,0.0,0.10813063822492203,0.19205005153235727,0.0,0.004474752827854432,0.0,0.0,0.0009519526802277819,0.0,0.0,0.0,0.0008894008547379543,0.0,0.04620946827120698,0.0002311197697855494,0.0004878970032133115,0.000529841818987115,0.0,0.0,3.9868196466043995e-06,0.004257959560610218,0.009262698919598647,1.0346918502076752e-06,0.21233779007432263
"Buques, locomotoras y aeronaves",0.06944442367190384,0.0,0.0005173495658274636,0.0002485793281797793,0.0,0.0,0.0,0.0,0.0,0.0,0.2455265918356664,0.0,0.0,0.0,0.0,0.06118457414516652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05749364870128943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399143008064807,0.03399143008064807,0.0,0.0,0.0,6.798286016129613e-08,0.0,0.02040746886894876,0.0,0.23794001056453648,0.0,0.0,0.0,0.0,0.0,0.0,0.17124012294020433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7642945860489655e-06,0.06800753793953468
"Motocicletas, bicicletas y otros tipos de transportes",0.059635669253152286,0.01567520156401552,0.00968132426042677,0.029410538918525707,0.006852987087778856,0.014133161069350147,0.0019218674224054319,0.02312776582201746,1.3260790494665375e-05,0.0007416570683802134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026237421193016494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00822263730601358,0.0,0.0,0.7548468189258003,0.0,0.027583391428225027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.471993210475268e-07,0.04246199836323958,0.0,0.0,0.0,0.0,0.0,0.004540873545101843,0.0,0.0,0.0,5.114876333656645e-05,0.0,0.0008344826018428711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8943986420950536e-06,0.0
Muebles y colchones,0.0001569138867321349,3.481638364871666e-05,2.2986772807095152e-05,3.944118510303968e-05,1.921282503279595e-05,0.00017095297245252794,3.635340965134033e-05,2.6678379902682376e-05,2.470220361359479e-07,1.4025362273941042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13467965283468147,0.006604600733273936,0.0,0.00011217545129862433,0.0,0.0741576071678,0.001323393111705437,0.0,0.0,0.0,0.6521094522254784,0.01531721890569979,0.025233493119537407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055896160060288747,9.194709122838061e-07,0.0008069523748238818,9.738157602337145e-05,0.00020309328404310517,6.87544667245055e-06,0.00036004834111459606,0.0,0.001887522825007682,0.0,0.030680617208710546,1.2076632877757454e-06,0.0
Otras industrias manufactureras,0.0036178359472709217,0.0007149248943325207,0.00039780994296368473,0.0007121868037440839,0.0003322216580636595,0.0030847895070829526,0.0007171909003367442,0.0005613400429351488,4.248761257919101e-06,0.00023701793358065743,0.0002220371161082908,0.0019035079881589859,1.9796080231341588e-05,0.0008018514024389842,0.0013795885165991393,0.002266509561113348,0.000445584902886064,0.0005477125346041935,0.0007359483944828168,0.0006648524561003037,0.00011156932340239418,0.001573457919182707,1.0354388547076921e-05,0.03588425077674438,0.0005264057837033695,3.47768977037082e-05,2.5933179826113626e-05,0.0003397120667998428,0.000840656755261312,0.0011995039838745977,9.913776268477902e-06,0.00011635311385575493,1.460314980499602e-05,2.335245076574795e-05,0.0009453965883454213,0.061337163219185066,0.0002166238795426457,0.01629582481784538,1.4791983638681316e-05,0.0002357275690504746,3.449364695318026e-05,0.00016478899219603269,0.00021844927326827022,2.0519943260468548e-05,0.007506239305907255,0.018376931026585382,0.051069292040241625,1.1204140798660742e-05,8.466050210223986e-06,1.844277108993032e-05,1.4005175998325926e-05,1.5264068222894546e-05,5.347144723855224e-05,2.0173747898712177e-05,1.8411298784316103e-05,2.738090588436754e-06,1.7183878865361696e-05,4.12601926602366e-05,0.0001300120944923245,0.00015563055126229598,2.0866138622224918e-05,0.00017608754991153608,0.00015846305876757538,0.00025533481544813086,0.0001429472120997671,1.652296044746317e-05,2.870274272016459e-05,3.7074376013545934e-05,2.6059069048570483e-05,1.8190992645016596e-05,1.4194009832011219e-05,6.16857190038625e-06,3.361242239598222e-05,2.9269244221220477e-05,9.5046362954931e-06,4.406122785990179e-06,3.461953617563712e-07,5.413236565645077e-06,4.154344341076455e-06,1.447726058253916e-06,5.0355688982744905e-06,3.7137320624774362e-06,5.224402731959783e-06,3.241647478264203e-06,1.1959476133401913e-05,1.4697566721838667e-05,1.1172668493046525e-05,7.767365025588401e-05,0.005492955915765885,0.002006516844434313,0.008183932462698159,0.03818069050049684,0.0012391905612541237,2.6436736715941073e-06,7.4274641249548724e-06,0.10104596004647454,0.003819384592424358,0.013723498863078696,0.001795652396819069,0.002118621197032149,1.5232595917280332e-05,2.8797159637007242e-05,4.0913997298480235e-07,1.5421429750965626e-06,2.461134299031657e-05,6.898729390636052e-05,9.756414740406826e-06,7.386550127656393e-05,0.00015276657145140235,5.7783153107699776e-05,0.3699493361971453,0.0,0.03298313364522598,0.008359988540304081,0.02956454886479866,0.0011423502768791824,0.005843557400308247,8.119854848467615e-06,0.05510130352939562,0.004686005999817398,0.07201672362786807,0.0030452917635371123,0.021107625623202793
Electricidad,0.0006399269667348782,0.004687991621144664,0.00019556799031132397,0.0006768771314972924,4.013055391790603e-05,0.014142004894647734,0.002378106685318288,5.5715421622460826e-05,5.130899725174021e-07,0.0002663993884274997,0.0002475380473029368,0.011066901032842427,0.0018942186424727,0.008640277558999246,0.009412404943596903,0.0010295025389017803,0.0029853688454881816,0.0062001984447531905,0.005382684696968581,0.006217918304815299,0.0008158822369731211,0.008555379424557873,0.0002803546670058569,0.0014986512555705573,0.002070020177887717,0.0024309280488935157,0.0001527566854134113,0.0024598090571218453,0.0020950866408147467,0.003780331616390799,0.0007903507262058321,0.009295724056138807,0.001019252269563174,0.001818025742396511,0.0014371054407772432,0.002575056367353357,0.0017122965394079904,0.00013859578650898905,0.0023433606935838788,0.0029485589637519615,0.005036487326860239,0.006310704957373465,0.0030359802709795333,0.0015541668219228241,0.0001988944275488806,0.0009561710282228886,0.0032725262784217973,0.005193485171709402,0.011909892484206196,0.0017194759556526536,0.005641126386608836,0.0006463204136957973,0.0019001662584462633,0.0017781257907134443,0.001322236702547926,0.0016187104657690485,0.001173638544102783,0.0013336053927255026,0.015995072568313364,0.002274816100963193,0.0016289741869046869,0.006074222365545782,0.005676045330019374,0.001121614679923041,0.01511195248471698,0.010210292519511398,0.0041377055081476865,0.0008716015019661626,0.00104411887722001,0.0010545075078995196,0.0034910603296378234,0.0008811388260620573,0.0014454705368460382,0.0009441239831378265,0.0009927080306478824,0.000914774083698657,1.4118621828035031e-05,0.0005194949495900632,0.00023916142112239986,0.0007533582843670306,0.0013594347647127925,0.00026665497257111323,0.00039324406938613703,0.00022150689836016252,0.0006025463444674306,0.0038851826092016406,0.0006852018721749905,0.005613413763037025,0.000421175765081045,0.00019147864401350737,0.004325786612567895,0.0010332421384767574,0.36528100217886444,0.0004515998865975076,0.021247828279432335,0.03066046574694937,0.02681931663449029,0.045943844089675286,0.009112921821211128,0.021821799163632596,0.0017139684056105755,0.0069164278476258065,0.00015707663394606716,0.00010587525107058529,0.010190529907985671,0.008328357289414471,0.0007386420184137037,0.008594975749965069,0.008782405403071855,0.0025308845092698925,0.02671490570761093,0.005816516681371723,0.053855036171209625,0.007835095265722666,0.004209397821273928,0.004348689257858016,0.010650514107504878,0.0002822917257785069,0.0009227490776535155,0.0023225046431279562,0.013715534886591836,0.00349432527294609,0.02305982953844367
Gas,0.001131641558230044,0.00025108356880093125,0.00016576548886537335,0.00028445101437465155,0.00013857968075670134,0.001238671922079216,0.0008381477460156548,0.0001923962892759451,1.7702831749751242e-06,0.00010112623023317358,5.762510962000106e-05,0.004044369803351682,0.0019110733174259836,0.004457563465489119,0.02711895838834568,0.00175752756701706,0.021468520704968866,0.02528819851247411,0.014615965054801509,0.007537253336756519,0.0015307016622624096,0.035609513999375425,0.018209285843366015,0.002332276314792903,0.003099985928641034,0.004130740484093982,0.0009529386485399877,0.004856413049360137,0.00586779018087079,0.004815151097735851,0.000898691430599804,0.01086688805413392,0.009733581472809574,0.002567427335019058,0.001994860341642644,0.0017468771606724799,0.00684662280925663,5.9519791072136606e-05,0.0017186961663465245,0.0005501178888980806,0.0070734008685200645,0.02704618539620684,0.007589854669798888,0.0028322904052900657,4.41518192937039e-05,0.00029634540349083574,0.001936708931619272,0.0,0.03579553726922146,0.0061802786530977495,0.026179445184640777,0.0015871114964055358,0.003847322932329586,0.004769669173786355,0.00671392812391944,0.0061059171906505515,0.0036223725708305846,0.0037666937105331516,0.007001039347605676,0.026164354716711392,0.008779858158213652,0.05219343109155996,0.048572245088911524,0.002496989202851534,0.09660967327701568,0.017215362747050794,0.010229777493107738,0.0008753332617883755,0.0033062765485659725,0.0019219151057354258,0.007373344252950309,0.0014906454170167563,0.0016932806414128277,0.002018802225446902,0.0009177626433983199,0.0022280018512377464,3.316649451061502e-05,0.00041894469018154547,0.00014383311569216806,0.0010257307788753163,0.00318012712642707,0.0005447496247836965,0.00044129810367744756,0.0004817084055580959,0.0007028311277598536,0.011085111339568018,0.00022320878561875537,0.00812092048409494,0.0003931559704163673,0.00027613546800139,0.001632612558551518,0.0018353147666352913,0.0,0.0,0.004964161095577541,0.00017272222328811347,0.008279327336411362,0.013898273117470107,0.025169130223035106,0.05823260382196482,0.021807840928669504,0.017710209524496676,4.9405254229170626e-05,3.3300461886018544e-05,0.0033513757085857445,0.002619435383970354,0.0012557431933449218,0.002805487361111118,0.0032434267113052345,0.0006432539220982583,0.013440841514154778,0.003990036463527311,0.0392104422210432,0.009539453176751629,0.006575664223404762,0.008843100328502359,0.027018511564087768,0.0003376743388028226,0.0019384887838924901,0.0016411099177913986,0.007480719104336233,0.005766281186707891,0.011979056497439237
Agua,0.000956735393367226,0.0002122712701330428,0.0001401509700970151,0.0002404875531354371,0.00011714950626914309,0.0010472049326563444,0.0004720385074365269,0.00016265475408665472,1.493039514697243e-06,8.54927409067943e-05,0.00011301659978643043,0.0006955183930567172,0.0,0.0008790757003491332,0.0058729033884423595,0.003017865624279852,0.0013720816757529302,0.001477719630981219,0.0011861441605385329,0.0008853291557077926,0.0001898107626510756,0.015358291616583124,0.0013985019836869202,0.0013864927528078339,0.003695900308236926,0.0010998940807474718,0.00037466636517366323,0.0022627338419044262,0.00340614245111648,0.01988665882640603,0.00015837037982708872,0.005549541323114308,0.003519873113279505,0.0008949149021572257,0.0014508016432089963,0.0036699344036334957,0.0018475390272955753,0.00021116771918739703,0.0020269417898514425,0.000432591970693149,0.001174654247751515,0.0015653761972716325,0.0018233907360143851,0.0010935973488811399,0.00035709610305867536,0.0014124370191574281,0.0045473439584372425,0.0024390206959078817,0.004841191445532729,0.0006519605880844628,0.011325159122309147,0.0013858003286850759,0.0049739854093254375,0.004555955983464047,0.001097081107748767,0.0007580096701356394,0.0001827783301543132,0.001726408082320573,0.005062074740692576,0.0006563747918670458,0.001153232376453685,0.0013625608440650057,0.0004942177176186236,0.002026985066359115,0.0018873317761003323,0.0018440336301741122,0.0013190030390927514,0.00010310627952945453,0.0005435745746189774,0.0014227368279834554,0.003413239798374751,0.000740720705320522,0.0012558193378910708,0.0003821099244933132,0.0017300216707112168,0.001140833657005547,2.4840715403948334e-05,0.0005204865577757606,0.0003472939740708804,0.00028079962003226265,0.0007892336704212644,0.0006375495110295589,0.0005427090444655297,0.0002785276033794625,0.0007482075411478444,0.0006730795238285861,0.0004483229812320605,0.002930295611004783,0.0007351380358307845,0.00012444159781193977,0.005673918006164739,0.001724503915982988,0.0030199212583942904,0.0003277762691106353,0.010288318913240339,0.020404721899752135,0.0445472574054219,0.07394336619823452,0.03848318004433678,0.04374190323589267,0.004241984920300901,0.009819374676102388,0.0,0.0009121173139569983,2.7047817295239907e-06,0.02952405578774604,0.00045141725153063596,0.002162397258866004,0.022004935685700035,0.00461520152246754,0.11912246061567323,0.018240095900741,0.05871323795912317,0.025883268112029893,0.031425127855032355,0.009569712503340405,0.029518732777302336,0.0006984611955784392,0.00542639802053254,0.012640115807934532,0.10797583872576651,0.01011495322350477,0.08549628958042343
Construcción,0.03510422482785583,0.0006679407447887238,0.0009017840393158544,0.0037972906649418083,9.296882215738671e-05,0.04525271214421802,0.0016417342335435397,0.00012907419629048462,1.1869689467960672e-06,6.784117544743488e-05,1.5270945514335369e-07,0.031530296035747224,0.0030540988654617616,0.0126081299209841,0.0001884955276884246,0.0005947582090807067,0.0,0.0006000023905971067,0.0005641087272995485,0.00027343669144248,7.506363854182849e-05,0.00043868914592419913,0.0001426514551205028,4.6409791685839216e-05,0.0002350649701682773,0.0002989218171042447,4.6708269257255775e-05,3.9891874486766076e-05,2.3031362371165796e-05,0.00035595879860028727,8.505569584541292e-05,5.2344636419819546e-05,4.560459637690154e-06,1.8082187756747106e-06,1.1446267796881372e-05,6.52381733711277e-05,0.00021175595424230542,4.0811601887061275e-05,1.8811028338113113e-05,1.940104214207607e-06,1.40839765675393e-05,0.00025194283563105297,3.392579372787005e-05,4.990128513752589e-05,0.0001504326959939437,0.0004716778589045986,0.0001158717697594547,0.0,0.0009872735688406518,0.00021113817508286185,0.0003260798054337161,1.425056870042296e-05,0.0012195377087748226,0.0,9.60056579130784e-05,0.0,0.0,0.0,1.6843158768424895e-05,0.00011553164415481722,0.00013045205205620988,0.0002621847811339629,0.00027131264174821333,0.0001055673522067134,0.0008022417692484332,0.0002869827142475825,6.110460607395193e-05,0.00022863729037451614,7.856207333238533e-05,2.1171083553964942e-07,2.1386265058939666e-05,6.073671511383385e-06,0.00013949314593458346,0.0,0.0,0.0,6.604683934950047e-06,0.0,5.067177375211282e-07,0.006142887071927111,3.785112085894126e-05,0.0,3.364814017306395e-05,0.0,2.5044350643510002e-05,0.0,0.0,1.9661342349706787e-05,3.120131822133522e-06,3.753528994034932e-05,0.0,0.0,0.0007855270252491061,0.0,1.874161494941159e-07,0.0,8.989380903790918e-05,0.00038528942599611645,0.050911267296480246,0.07007588396596949,0.0036083717155823043,0.00031084703728316657,0.0,0.0,0.0,0.0,0.0,0.014837937854276388,0.0,0.0,0.026836073327359797,0.5194647532208957,0.0696750910596069,0.0028733151652580767,0.02019988612594756,0.006366578658356643,9.027905334520264e-05,0.0008915559764906846,0.011330722270048816,0.0,0.01595701009491406,2.2479525930988677e-05,0.03324508439022968
